Protein Unique ID,Module Assignment (Number),Module Assigment (Color),kME Dark Orange,kME Dark Turquoise,kME Brown,kME Red,kME Turquoise,kME Light Green,kME White,kME Black,kME Green Yellow,kME Cyan,kME Salmon,kME Dark Red,kME Pink,kME Tan,kME Magenta,kME Light Cyan,kME Royal Blue,kME Midnight Blue,kME Purple,kME Light Yellow,kME Grey60,kME Blue,kME Yellow,kME Dark Green,kME Dark Grey,kME Green,kME Orange,kME Grey,kME Table Sort Vector
SAMM50|NP_056195.3,M19,lightyellow,-0.237705668,-0.45145981,-0.006386682,-0.175984433,-0.110267669,0.184829037,0.075354576,0.06095929,-0.123618022,-0.295691051,-0.203966328,0.122971861,-0.357594143,-0.436504611,-0.067423444,-0.061256179,-0.122569492,0.06245568,-0.205621628,0.558711354,-0.008977367,0.06896549,0.258518687,0.072976461,-0.379300851,0.132838484,0.565818976,0.13461248,lightyellow|0.5587
SCO1|NP_004580.1,M19,lightyellow,0.186588545,-0.4673426,-0.21381161,-0.072660167,-0.189755321,0.496989305,0.169792206,-0.032469886,0.06129118,-0.00175716,-0.096717046,0.183641336,-0.045427934,-0.099442757,-0.044221963,0.236896733,0.21441632,0.26051764,-0.063907252,0.548226535,0.272192019,0.254503807,0.25725272,0.074604752,-0.224699448,0.122993252,0.336188249,0.033615283,lightyellow|0.5482
MFF|NP_064579.3,M19,lightyellow,-0.210360358,-0.276402606,0.022856821,-0.312107396,0.021115823,0.472176887,0.260285332,0.252552804,0.131610834,-0.229023842,-0.573653873,0.455612688,-0.501272769,-0.618779559,-0.110197051,-0.222273243,0.041115377,-0.060035733,-0.205285384,0.512413284,0.008441109,-0.200981287,0.063415394,0.130854139,-0.406705584,0.399662699,0.468975422,0.36090944,lightyellow|0.5124
FYN|NP_002028.1,M19,lightyellow,0.028007956,0.072911123,0.028191919,-0.062924599,0.015157441,0.081159335,-0.010256364,0.116171497,-0.106613799,-0.368786371,-0.18782251,0.133623679,-0.243162292,-0.383710201,-0.129164591,-0.181250839,-0.228770901,-0.162760857,-0.366901053,0.386641168,-0.163082108,-0.028909567,0.197640551,-0.235379409,-0.391906827,0.063734918,0.137282308,-0.087134027,lightyellow|0.3866
RPL4|NP_000959.2,M18,lightgreen,0.436848049,0.10283014,0.079277105,0.267479512,0.449936206,0.96472016,0.067699651,0.211361879,0.323457297,0.053004748,-0.108284986,0.031705033,-0.190954646,-0.269905316,-0.294492119,0.063361328,0.139552613,-0.144699847,-0.331062492,-0.124013107,-0.115329809,-0.267294995,-0.405094715,-0.239872532,-0.31558973,0.061251817,-0.296032021,0.236978977,lightgreen|0.9647
RPL8|NP_000964.1,M18,lightgreen,0.259067435,0.112311198,0.201332818,0.27408988,0.599829366,0.944059313,0.031857819,0.309805068,0.32880103,-0.070101102,-0.177882511,-0.016107264,-0.399986795,-0.487830972,-0.376599799,-0.106133513,-0.031963108,-0.237535737,-0.422954193,-0.206371384,-0.286131468,-0.434901721,-0.499975561,-0.238495125,-0.427256077,0.082081279,-0.22385905,0.329297151,lightgreen|0.9441
RPL19|NP_000972.1,M18,lightgreen,0.310629838,0.056536059,-0.039401896,0.023048922,0.331627626,0.911288263,0.280798317,0.318946157,0.354574102,-0.041981702,-0.47601094,0.314774577,-0.348848039,-0.449801528,-0.265361675,-0.026015721,0.160532093,-0.152763499,-0.358645239,0.107822488,-0.018594734,-0.286064057,-0.278001568,-0.283206652,-0.464010927,0.382791027,-0.007293325,0.242620267,lightgreen|0.9113
RPL21|NP_000973.2,M18,lightgreen,0.306119638,0.002638224,0.081302355,0.211029265,0.431292264,0.902344758,0.43913627,0.484796345,0.601081396,0.318918961,-0.254269773,0.037473675,-0.391986866,-0.260796062,-0.222879771,0.122513286,0.292961663,-0.173042757,-0.246046778,-0.106475437,-0.064960936,-0.405499384,-0.490594685,-0.043130647,-0.276613913,0.272338928,-0.013751262,0.194717349,lightgreen|0.9023
RPL13|NP_000968.2,M18,lightgreen,0.498574325,0.084819556,-0.029482867,0.275330987,0.452357606,0.899494768,0.076541547,0.181089492,0.368508579,0.099850729,-0.044863525,0.002018025,-0.157227292,-0.169475465,-0.267341242,0.127476308,0.193011473,-0.068856143,-0.296253464,-0.118878777,-0.068095879,-0.203211035,-0.383055455,-0.361647046,-0.312465418,0.060592449,-0.280081002,0.168819993,lightgreen|0.8995
RPL27|NP_000979.1,M18,lightgreen,0.340579843,0.14556113,0.215207437,0.421908041,0.612044339,0.873253016,0.014792228,0.240880993,0.288518828,-0.165780385,-0.100777262,-0.12880817,-0.328050574,-0.491322941,-0.371171985,-0.113181437,-0.110324864,-0.289679486,-0.533446649,-0.233585131,-0.347925674,-0.387376891,-0.464506426,-0.29094838,-0.448394619,0.011736038,-0.219720781,0.219210222,lightgreen|0.8733
RPL32|NP_001007075.1,M18,lightgreen,0.133801617,-0.052362397,0.03430651,0.057330491,0.43793796,0.834336971,-0.017663446,0.226763982,0.325721671,0.005122284,-0.117727331,0.155474214,-0.378938591,-0.37109639,-0.326020627,-0.062969988,0.103946983,0.069459058,-0.106710775,-0.046375893,-0.030602738,-0.280448983,-0.345846158,-0.10250165,-0.317923233,0.063537647,-0.13626937,0.489550463,lightgreen|0.8343
RPL24|NP_000977.1,M18,lightgreen,0.22384377,0.142676206,0.003094249,0.00118071,0.494104373,0.830036595,-0.098067159,0.287522,0.292712896,-0.227746719,-0.38598582,0.246091447,-0.285335214,-0.520428421,-0.212524547,-0.213132132,-0.044466059,-0.159365484,-0.478736249,-0.14866236,-0.325372125,-0.394559235,-0.243374124,-0.262047455,-0.56116438,0.080550974,-0.288376566,0.28748533,lightgreen|0.83
SH3GL1|NP_003016.1,M18,lightgreen,0.232477255,0.207514378,0.067793096,0.252851029,0.552683955,0.807294354,0.161600616,0.425154528,0.586655497,0.151474053,-0.001910996,-0.035434306,-0.251068558,-0.297368075,-0.094604549,0.004252224,0.178873003,-0.161375537,-0.313728832,-0.297296411,-0.319668282,-0.504949018,-0.421526782,0.028259618,-0.416869568,-0.191060633,-0.425733284,0.214941149,lightgreen|0.8073
RPS11|NP_001006.1,M18,lightgreen,0.229648418,0.19294794,0.213826205,0.143892881,0.590936765,0.799690177,0.225909639,0.553074611,0.516031416,0.23995244,-0.193014231,0.010379375,-0.512657292,-0.347491013,-0.352294918,-0.077204236,0.102946958,-0.297287504,-0.245919445,-0.235707693,-0.300419604,-0.570581989,-0.596013132,-0.116470135,-0.280700181,0.193490487,-0.318279802,0.272734085,lightgreen|0.7997
RPL34|NP_000986.2,M18,lightgreen,0.410104434,0.27531998,-0.034206778,0.269549348,0.463674491,0.795207178,0.193441353,0.357756429,0.577084103,0.314827544,0.061635182,0.002223524,-0.138738936,-0.035377418,-0.150314151,0.176842571,0.332296317,-0.068965188,-0.138703586,-0.223341,-0.024384931,-0.342752175,-0.466374172,-0.199147231,-0.21374858,-0.069296725,-0.449906163,0.118682877,lightgreen|0.7952
RPS24|NP_001017.1,M18,lightgreen,0.477874407,0.26574183,-0.198809039,0.076497381,0.357777908,0.778808226,-0.019945471,0.114341358,0.465706169,0.22606915,-0.107587724,0.243091269,0.071522058,0.019499673,-0.026471144,0.079779247,0.377019313,0.110800312,-0.066645482,-0.300439781,0.007378969,-0.171188814,-0.258799145,-0.253669349,-0.225065506,-0.050830514,-0.465497844,0.287539153,lightgreen|0.7788
RPL29|NP_000983.1,M18,lightgreen,0.326961156,0.038849014,-0.191821268,0.210482441,0.213005188,0.769236059,0.230359796,0.069574258,0.354252044,-0.000399623,-0.182970623,0.152887032,-0.003547559,-0.204299095,-0.009487519,0.122829545,0.266494327,0.050428626,-0.242479766,-0.001286616,0.077625357,-0.069531843,-0.130993899,-0.199768162,-0.398904705,0.067841679,-0.012969923,0.144225555,lightgreen|0.7692
ARF4|NP_001651.1,M18,lightgreen,0.143954077,0.026347385,0.397674821,0.373702094,0.61445116,0.744333357,0.107202533,0.430109144,0.220374041,-0.005642384,-0.095194275,-0.294786065,-0.619328082,-0.47797428,-0.615797219,-0.103777755,-0.270877494,-0.357851287,-0.402495228,-0.164224594,-0.333008651,-0.454777054,-0.619825308,-0.292177713,-0.300809027,0.249647565,-0.053265465,0.099806564,lightgreen|0.7443
RPL7A|NP_000963.1,M18,lightgreen,0.05054518,-0.174440198,0.252228169,0.15648411,0.327135476,0.74347813,0.16233404,0.345656135,0.270775612,0.065499933,-0.214255993,-0.089924515,-0.41075625,-0.393563001,-0.252789514,-0.09118996,-0.041282994,-0.228862087,-0.329625575,0.131374771,-0.29098497,-0.319290892,-0.291978399,0.043611376,-0.281983103,0.190974147,0.094936637,0.052744361,lightgreen|0.7435
RPS14|NP_005608.1,M18,lightgreen,0.129917161,0.029419278,0.015010294,0.130911823,0.444050438,0.739138917,0.119617282,0.375546886,0.43943272,-0.124733369,-0.413497286,0.21240208,-0.389343326,-0.524367516,-0.250054481,-0.191136647,0.004962617,-0.046910984,-0.299526828,-0.176326369,-0.110527235,-0.355095605,-0.29101153,-0.065889275,-0.430600424,0.221112096,0.068889965,0.36102141,lightgreen|0.7391
CAMK1D|NP_065130.1,M18,lightgreen,0.569962795,0.374717204,-0.303186382,0.179110254,0.258303638,0.738673053,0.406116667,0.297572271,0.562544202,0.102763617,-0.15182513,0.227414277,0.022186145,-0.118459329,0.129008703,0.278186883,0.44651942,-0.124446754,-0.440048995,0.027675833,0.011119236,-0.215928374,-0.118451627,-0.400218521,-0.573708498,-0.057837255,-0.287548445,-0.082732102,lightgreen|0.7387
RPL9|NP_001020092.1,M18,lightgreen,0.407358196,0.128360235,-0.367665838,-0.097274836,0.210179514,0.722293744,0.289141288,0.250336561,0.516117999,0.236238725,-0.278979385,0.409280482,-0.00448625,-0.044524052,0.051382752,0.260817482,0.507005481,0.151074323,-0.060186124,-0.214879366,0.201448287,-0.175178573,-0.181091343,-0.131295599,-0.348797247,0.115141433,-0.273929455,0.331556121,lightgreen|0.7223
RPL13A|NP_036555.1,M18,lightgreen,0.397468388,0.084812172,0.099808757,-0.052663388,0.329877932,0.715761127,0.094674895,0.311722955,0.244322326,0.058401829,-0.396571602,0.317985462,-0.32566396,-0.277270849,-0.454761111,-0.087072396,0.097832762,-0.165495769,-0.155103726,-0.056183953,0.031014806,-0.278822533,-0.387804426,-0.131573327,-0.060756917,0.435100298,-0.256592262,0.352733125,lightgreen|0.7158
RPL12|NP_000967.1,M18,lightgreen,0.251141972,0.317101406,-0.210673332,-0.161745673,0.248468501,0.704338738,0.296375614,0.4201401,0.586504123,0.284415797,-0.395617822,0.476970019,-0.109706885,-0.10956006,0.030465656,0.100954152,0.447150244,0.034009336,-0.038258607,-0.229346608,0.131964407,-0.356579506,-0.257068665,-0.036276506,-0.293945343,0.145773475,-0.328602352,0.29977037,lightgreen|0.7043
|NP_001136152.1,M18,lightgreen,-0.015430829,-0.065133602,0.211327627,0.170353441,0.374886873,0.701939411,0.312049733,0.460835725,0.398054834,0.076617594,-0.384249747,0.053970425,-0.508722665,-0.452461847,-0.3927981,-0.107902521,-0.041535987,-0.122453354,-0.168502077,-0.138057198,-0.015209332,-0.392756993,-0.442327805,0.097752596,-0.214554599,0.385909957,0.200412517,0.244976943,lightgreen|0.7019
SCN2B|NP_004579.1,M18,lightgreen,0.37392608,0.039932682,-0.042311929,-0.037408836,0.250537763,0.684784957,0.262625942,0.336994549,0.561950978,0.357755505,-0.280299258,0.238276607,-0.136098168,-0.033150388,-0.034785581,0.004861293,0.400199724,-0.099295317,-0.114511184,0.050199359,-0.067063125,-0.274368386,-0.253741266,0.049912932,-0.047406441,0.23323535,-0.223338983,0.091202163,lightgreen|0.6848
RPL35A|NP_000987.2,M18,lightgreen,-0.056517397,-0.226544954,0.342538065,0.005118241,0.463963659,0.666685906,0.01003977,0.417315613,0.194548453,-0.218207685,-0.52301332,0.107945634,-0.724620169,-0.700880784,-0.571294817,-0.404656177,-0.314954191,-0.217432278,-0.369820385,0.074390531,-0.271053847,-0.411423322,-0.352540718,-0.024462916,-0.282959201,0.487136284,0.287826088,0.324119727,lightgreen|0.6667
RPL14|NP_001030168.1,M18,lightgreen,0.035439465,0.047619158,-0.008988911,-0.056216888,0.425856744,0.655536292,0.05014635,0.410816861,0.382368284,-0.061345678,-0.29059077,0.246701459,-0.438113027,-0.432268151,-0.249618455,-0.037179339,0.048572512,0.032635365,-0.232913462,-0.19422357,-0.010771573,-0.395670823,-0.294175575,-0.095429731,-0.442329575,0.070468722,-0.04214529,0.422093827,lightgreen|0.6555
RPL27A|NP_000981.1,M18,lightgreen,0.251331497,0.077584355,-0.182779597,-0.149840212,0.232287091,0.65119132,0.174964371,0.152758688,0.245134185,-0.118816141,-0.566344385,0.472421187,-0.158092887,-0.326650498,-0.090505618,-0.008270422,0.234996156,-0.068760955,-0.263370954,-0.060030159,0.121064326,-0.209411362,-0.213282707,-0.314216645,-0.345069371,0.397620284,-0.009111294,0.364870727,lightgreen|0.6512
RPL28|NP_001129606.1,M18,lightgreen,-0.041831133,-0.204381682,-0.125554984,-0.306970457,0.215670863,0.625056237,0.048979986,0.300395479,0.413119942,0.180342579,-0.378810088,0.442499182,-0.312609661,-0.238940253,-0.147780039,-0.059786748,0.251970761,0.302970738,0.173687222,-0.156599027,0.15584977,-0.237615379,-0.174843729,0.274846786,-0.159120491,0.210893544,0.004047141,0.622943782,lightgreen|0.6251
DPYSL3|NP_001184223.1,M18,lightgreen,0.18261364,-0.025295312,0.067648152,0.36717315,0.578249006,0.599339665,-0.083147695,0.267687733,0.42445317,-0.228015685,0.00258457,-0.1524946,-0.266397905,-0.395538473,-0.198572825,-0.153783225,-0.092935143,-0.127323737,-0.49775885,-0.112298472,-0.294534069,-0.350140394,-0.319736867,-0.141773037,-0.344696197,-0.12949163,-0.119489875,0.046675046,lightgreen|0.5993
NRXN1|NP_004792.1,M18,lightgreen,0.436005861,0.079336932,-0.28629102,-0.09697866,0.069600812,0.596438607,0.209029155,0.109561341,0.120226898,-0.146905263,-0.336190376,0.304378146,-0.035205605,-0.251657693,0.072630628,0.183598264,0.225039252,-0.14782832,-0.499244725,0.276977145,-0.082550625,-0.035579695,0.107003434,-0.503846967,-0.6387693,0.148467259,-0.062889384,-0.037619429,lightgreen|0.5964
LRRC47|NP_065761.1,M18,lightgreen,0.354431177,-0.054678725,0.019532387,0.43347933,0.357847466,0.585546904,0.074452768,0.168952944,0.181094311,-0.050904809,0.287349138,-0.336128583,-0.163156162,-0.187688829,-0.251847628,0.239480413,-0.039742362,-0.09886565,-0.400386778,-0.016676545,-0.174372563,-0.113385891,-0.229725434,-0.253794883,-0.401392099,-0.202921603,-0.190742095,-0.091794833,lightgreen|0.5855
LANCL2|NP_061167.1,M18,lightgreen,0.484038707,0.115105883,-0.23677036,-0.087683707,0.079589419,0.560472172,0.133184761,0.048449487,0.180687261,-0.270286222,-0.413703309,0.45229723,0.108466395,-0.257624595,0.056301852,0.026542991,0.233515698,-0.154832198,-0.493627634,0.192513969,0.023613753,-0.078933023,0.07383443,-0.19660798,-0.361640005,0.142937915,-0.215335008,0.060488375,lightgreen|0.5605
CLDND1|NP_001035289.1,M18,lightgreen,0.107733332,-0.060733608,-0.018755742,0.572029155,0.386603485,0.546277667,0.34160874,0.258392141,0.456130364,0.093747478,0.332929006,-0.406621897,-0.203001356,-0.171730208,-0.050172531,0.30980832,0.14364487,-0.031628361,-0.270302495,-0.089984926,-0.031384518,-0.219808483,-0.351075187,-0.104360693,-0.389561823,-0.252834552,0.072058189,-0.063051381,lightgreen|0.5463
RPL35|NP_009140.1,M18,lightgreen,-0.00727803,-0.337204575,0.327635144,-0.002294351,0.313390947,0.5168687,0.067731738,0.38388405,0.144293839,-0.065282541,-0.392750588,-0.058826586,-0.571619796,-0.469267125,-0.374625353,-0.232220338,-0.224687202,-0.306205651,-0.423298377,0.224774529,-0.349180116,-0.320172526,-0.245669461,6.08E-05,-0.185670531,0.415915702,0.296039025,0.004890377,lightgreen|0.5169
ATP6V1F|NP_001185838.1,M18,lightgreen,0.098632104,-0.038685714,-0.166929677,0.281088297,0.386707655,0.492192869,0.069368892,0.212706985,0.418684632,-0.101875519,0.169370481,-0.071674172,-0.199034803,-0.26356325,-0.027784068,0.142884666,0.133149612,0.096408585,-0.245691516,-0.070308582,-0.000796609,-0.229225361,-0.190816073,-0.166810044,-0.462496513,-0.277915536,-0.047316483,0.150996304,lightgreen|0.4922
ANLN|NP_061155.2,M18,lightgreen,0.028939345,-0.16319734,-0.100592003,-0.411350522,-0.028268132,0.478499241,-0.093557611,-0.085057418,-0.003665078,0.150158715,-0.118641605,0.447917875,-0.248240401,-0.131702527,-0.138206449,-0.043418116,0.275625043,0.311581254,0.330391849,0.316087421,0.145476008,0.076737366,0.075667203,-0.036695831,-0.159625751,0.111139395,0.008793835,0.670551034,lightgreen|0.4785
RALA|NP_005393.2,M18,lightgreen,0.377584494,0.26662566,-0.089722112,0.366422942,0.434881334,0.472688763,-0.0158129,0.167553408,0.444161919,-0.081049688,0.181873603,-0.10308502,0.020702823,-0.138662982,0.07335316,0.054949612,0.145817312,-0.087000385,-0.437975828,-0.174619475,-0.243220318,-0.236393053,-0.165463147,-0.227132182,-0.397925748,-0.397624268,-0.337413022,-0.021285973,lightgreen|0.4727
CADM1|NP_055148.3,M18,lightgreen,0.252663169,0.168434092,-0.114938221,-0.071011207,0.312206501,0.466148308,-0.044311837,0.21615666,0.206067849,-0.442876953,-0.583406599,0.320149678,0.004888507,-0.432882447,0.057086397,-0.21376635,-0.064238083,-0.324436293,-0.725753576,-0.117555887,-0.312935549,-0.331142174,-0.060203489,-0.230003284,-0.457668187,0.157922204,-0.240254505,-0.060182383,lightgreen|0.4661
PRKCE|NP_005391.1,M18,lightgreen,0.362414105,0.010971676,-0.353201833,-0.05726419,0.114023438,0.428232702,0.060207249,-0.062479091,0.070426403,-0.061027374,-0.056152616,0.140333962,0.014821513,-0.103487075,0.069719449,0.193231461,0.203450975,0.063742357,-0.241878407,0.080457259,-0.106343624,0.068147756,0.090274788,-0.514317771,-0.562048171,-0.009515786,-0.138436618,0.098923832,lightgreen|0.4282
ATL3|NP_056274.3,M16,lightcyan,0.576813627,-0.010383459,-0.602169906,0.141882718,-0.51424318,-0.114747076,0.396580137,-0.309284589,-0.048827319,0.395940353,0.540030063,-0.10159057,0.632069702,0.746084297,0.350495206,0.91795252,0.595871991,0.325581502,0.229665524,0.293682943,0.616002216,0.62495437,0.345101628,-0.326313854,0.016995172,-0.230700913,-0.11710346,-0.476528966,lightcyan|0.918
PON2|NP_000296.2,M16,lightcyan,0.27907467,-0.038077934,-0.59926497,0.051035168,-0.424517836,0.034408284,0.652279116,-0.00601752,0.24980001,0.461834068,0.350706113,0.035670862,0.326957571,0.519794346,0.415153707,0.91363747,0.71213773,0.356888884,0.22751992,0.330313939,0.704031107,0.367039362,0.243052443,-0.183798343,-0.188324053,-0.177140273,0.170558,-0.317659244,lightcyan|0.9136
RAB31|NP_006859.2,M16,lightcyan,0.403740783,-0.046127841,-0.588698827,0.056496696,-0.456581961,0.005215843,0.513767956,-0.189951487,0.038871456,0.33071514,0.410556226,-0.034167658,0.502716465,0.530937198,0.504422475,0.905642158,0.653188951,0.226905378,0.063280384,0.324102145,0.482892849,0.441261885,0.334807527,-0.242185373,-0.238620378,-0.282344491,-0.011736489,-0.359413657,lightcyan|0.9056
EFR3B|NP_055786.1,M16,lightcyan,0.501435291,-0.089108476,-0.577149118,0.073289417,-0.470668538,-0.045708281,0.385051135,-0.352483873,-0.108594901,0.390130963,0.4622838,-0.085080064,0.528278529,0.661945785,0.328682669,0.886267817,0.589998743,0.32174645,0.24145752,0.268782809,0.56051583,0.603107544,0.292233853,-0.405634403,-0.057450398,-0.140933669,-0.011172036,-0.307173259,lightcyan|0.8863
HSD17B12|NP_057226.1,M16,lightcyan,0.193692513,-0.310568272,-0.552282909,-0.045199175,-0.626161405,-0.274159259,0.490650798,-0.212984466,-0.079424492,0.411845954,0.407552515,-0.069999252,0.369712711,0.632491714,0.336481504,0.874307854,0.531641904,0.429640416,0.367565329,0.472135143,0.718474449,0.61565329,0.407057763,-0.140985009,0.036025523,-0.058897905,0.35219789,-0.398781662,lightcyan|0.8743
SAR1B|NP_001028675.1,M16,lightcyan,0.26541608,-0.113610449,-0.446899758,-0.086283379,-0.521072446,-0.202251624,0.501829542,-0.033217815,-0.031160905,0.521943323,0.361522664,-0.095654925,0.350952294,0.655252059,0.303572013,0.856037273,0.508076831,0.215528412,0.267571843,0.329795492,0.515388797,0.421317815,0.263483578,-0.147416596,0.039966536,-0.049967198,0.022530475,-0.504225292,lightcyan|0.856
RAB5C|NP_001238968.1,M16,lightcyan,0.404810423,-0.008441771,-0.673503989,-0.163694147,-0.57796284,0.101169077,0.417956736,-0.192558891,0.119946151,0.478288024,0.307054242,0.250373209,0.557853889,0.621980443,0.534210548,0.853782739,0.788397444,0.477576598,0.314386679,0.366870172,0.646950074,0.518205077,0.488703142,-0.08987816,-0.171884593,-0.298089263,-0.05368191,-0.195035129,lightcyan|0.8538
SAR1A|NP_064535.1,M16,lightcyan,0.368585791,-0.106746202,-0.481486228,-0.096200336,-0.541488959,-0.170931356,0.42665262,-0.155331429,-0.055947116,0.493439352,0.393780094,-0.042746136,0.476665031,0.707621222,0.365796064,0.836219163,0.582620054,0.219471244,0.262555787,0.377726293,0.507950704,0.478964066,0.305225517,-0.144105258,0.10042718,-0.102867802,-0.086773449,-0.464109,lightcyan|0.8362
COMT|NP_009294.1,M16,lightcyan,0.368013656,-0.136209788,-0.602855408,0.018498871,-0.277771357,0.19525364,0.635541027,0.080038991,0.298927976,0.378163289,0.143100494,0.107680426,0.198045943,0.375823899,0.246664742,0.835425503,0.646998664,0.323781245,0.11345192,0.228291376,0.665728404,0.287278064,0.121501232,-0.237841601,-0.226878707,0.046847256,0.184640568,-0.201335173,lightcyan|0.8354
